ID,name,director,actor,released_date,tags,area
25882296,狄仁杰之四大天王,['徐克'],"['赵又廷', '冯绍峰', '林更新', '阮经天', '马思纯', '刘嘉玲', '盛鉴', '杨一威', '唐古特·宝日夫', '张傲月', '孙蛟龙', '汪汐潮', '铁男', '李炳雷', '许明虎', '山新', '刘芊孜', '吴潇娜', '黄路霏', '王青青', '张艺骞', '程昱泓', '贾伟', '牟凯凯', '上泽', '翟骏弛']",2018,"['动作', '悬疑', '奇幻', '武侠', '古装']","['中国大陆', '中国香港']"
30208005,神秘世界历险记4,"['王云飞', '张林旭', '李佳怡']","['阎么么', '赵一博', '张磊', '图特哈蒙', '郭政建', '林强', '白雪岑', '杨凝', '魏超']",2018,['动画'],['中国大陆']
30244759,信仰者,['杨虎'],"['黄少祺', '赵毅', '葛子铭', '李幼斌', '卢海华', '徐光宇', '王力可', '侯天来', '廉倢']",2018,"['剧情', '传记', '历史']",['中国大陆']
26985127,一出好戏,['黄渤'],"['黄渤', '舒淇', '王宝强', '张艺兴', '于和伟', '王迅', '李勤勤', '李又麟', '宁浩', '管虎', '梁静', '徐峥', '陈德森', '张磊', '杨凯迪', '魏嘉镁', '袁子芸', '刘彦卿', '房晓航', '王俏', '李栋', '孙仲秋']",2018,"['剧情', '喜剧']",['中国大陆']
30122633,快把我哥带走,['郑芬芬'],"['张子枫', '彭昱畅', '赵今麦', '孙泽源', '周翊然', '刘冠毅', '姜宏波', '徐光宇', '何焱杺', '曹云青', '许鹏飞']",2018,"['喜剧', '奇幻']",['中国大陆']
24852545,爱情公寓,"['韦正', '齐峻']","['陈赫', '袁弘', '娄艺潇', '邓家佳', '孙艺洲', '李佳航', '李金铭', '刘天佐', '赵志伟', '张双利', '徐磊', '韦正', '汪远', '朱桢', '于立', '榕榕', '罗姝涵', '许和琪', '刘雨昕', '张希雅', '孔雪儿', '关凯元', '张悠然', '周煊', '张天馨', '陈旭明', '赵子豪', '杨朕', '郝宇', '徐梦洁', '常钰', '韩丹', '严丰', '郭林钧', '王思博']",2018,"['喜剧', '冒险']",['中国大陆']
26290398,美食大冒险之英雄烩,['孙海鹏'],"['杨光普照', '孟宇', '张喆', '郭政建']",2018,"['动作', '动画', '冒险']",['中国大陆']
30254589,最后的棒棒,['何苦'],['何苦'],2018,['纪录片'],['中国大陆']
27119292,大三儿,['佟晟嘉'],['叶云'],2018,['纪录片'],['中国大陆']
30276726,爸，我一定行的,['蓝鸿春'],"['郑润奇', '郑鹏生', '张咏娴', '李树浩', '林俊鑫', '陈锦标', '周素琴', '郑辉松', '张翼就', '陈昱曦', '苏细珍', '林梓岳', '曾芷欣', '陈旭希']",2018,"['剧情', '喜剧', '家庭']",['中国大陆']
27201353,大师兄,['阚家伟'],"['甄子丹', '陈乔恩', '喻亢', '骆明劼', '汤君慈', '汤君耀', '李靖筠', '刘朝健', '林秋楠', '云千千', '林嘉华', '张坚庭', '骆应钧', '李枫', '欧阳伟豪', '楼南光', '张文杰', '胡枫', '张蔓莎', '陈海宁', '王文成', '叶景文', '梁仲恒', '麦洛新', '戴妙珊', '哈里·奥拉姆', '何国男', '谢高晋']",2018,"['喜剧', '动作']","['中国大陆', '中国香港']"
26954268,道高一丈,['姜凯阳'],"['聂远', '谭凯', '徐露', '于明加', '曲高位', '张陆', '程煜', '宋春丽', '刘小宁', '石兆琪', '董博睿', '彭凌', '刘泳希', '王志刚', '史光辉', '袁满', '赵志宏']",2018,"['剧情', '悬疑', '犯罪']",['中国大陆']
26996640,反贪风暴3,['林德禄 '],"['古天乐', '张智霖', '郑嘉颖', '邓丽欣', '栢天男', '谢天华', '张继聪', '夏嫣', '蔡瀚亿', '廖启智', '谭耀文', '卢海鹏', '罗兰', '麦长青', '张松枝', '陈庭欣', '丁海峰', '冯雷', '李昕岳', '宣萱', '关礼杰', '吴肇轩', '郑子诚', '陆骏光', '岑乐怡', '金兴贤', '胡子彤', '周祉君', '苏宸褕', '邹文正', '李忠希', '罗浩铭', '方志驹', '余达志', '刘梦娜', '钟溥敏', '杜港', '李生衍', '莫凯伟', '陈卓华', '章豪杰', '邵展鹏', '吴文舜', '王志文', '何国男', '田宇轩']",2018,"['剧情', '动作', '犯罪']",['中国香港']
30142649,大闹西游,['马系海'],"['孙晔', '沈达威', '陶典', '刘北辰', '张琦']",2018,"['喜剧', '动画', '冒险']",['中国大陆']
27140071,找到你,['吕乐'],"['姚晨', '马伊琍', '袁文康', '吴昊宸', '王梓尘', '陶昕然', '高叶', '齐欢', '史启', '于臻惠', '侯相彪', '韩龙瑄', '袁晶']",2018,"['剧情', '家庭']",['中国大陆']
27069427,黄金兄弟,['钱嘉乐'],"['郑伊健', '陈小春', '谢天华', '钱嘉乐', '林晓峰', '曾志伟', '佘诗曼', '雅玫', '吴永伦', '仓田保昭', '岑珈其', '周比利', '杨恭如', '舒淇', '刘伟强', '张宇', '纪焕博', '蒋中炜', '魏允熙', '黄伟辉', '瑟吉·诺普科', '比约恩·弗赖贝格', '亚历克斯·皮希汀', '李宗彦', '今井龙惺', '保罗·菲利普·克拉克', '马铁摩', '朱薇彤', '弗雷德里克·叶德斯特罗姆', '大卫·托罗克', '莱安德罗·梅厄·马丁内斯', '舍米奎维尔·拉菲塔', '大卫·约翰逊·伍德', '佐格赛坎·纳兰索格特', '马蒂厄·雅克', '科萨巴·戈兹托尼']",2018,"['动作', '犯罪']",['中国大陆']
27102569,悲伤逆流成河,['落落'],"['赵英博', '任敏', '辛云来', '章若楠', '朱丹妮', '邬君梅', '陶慧敏', '任重', '李嘉琦', '林珍', '林芷伊', '吴金鑫', '方小月']",2018,"['剧情', '爱情']",['中国大陆']
27092785,李茶的姑妈,['吴昱翰'],"['黄才伦', '艾伦', '宋阳', '卢靖姗', '沈腾', '韩彦博', '陈冰', '张镨冉', '王宇', '赵雪', '常远', '王成思', '张琛', '魏玮', '陶亮', '朱微玮', '芦莹', '李海银', '何子君', '高海宝', '刘坤', '钱晨光', '陈国森']",2018,['喜剧'],['中国大陆']
27149818,胖子行动队,['包贝尔'],"['文章', '包贝尔', '郭京飞', '克拉拉', '李嘉琦', '许君聪', '曾一竣', '张梦露', '戚玉武', '仓田保昭', '木幡龙', '宋佳', '文隽', '须藤公一', '翟磊', '泽柳迪子', '今井孝祐', '比佐仁', '福田航也']",2018,"['喜剧', '动作']",['中国大陆']
4864908,影,['张艺谋'],"['邓超', '孙俪', '郑恺', '王千源', '王景春', '胡军', '关晓彤', '吴磊', '封柏', '罗嘉孟', '张逸', '丁紫宸', '吴了了', '范宇鹏', '阚增', '魏凡翔', '李卓阳']",2018,"['剧情', '动作', '武侠', '古装']","['中国大陆', '中国香港']"
26425063,无双,['庄文强'],"['周润发', '郭富城', '张静初', '冯文娟', '廖启智', '周家怡', '王耀庆', '方中信', '高捷', '邢佳栋', '张松枝', '张建声', '吴嘉龙', '孙佳君', '林嘉华', '梁健平', '钟溥敏', '安吉·阿维斯塔', '何国男', '吴文舜', '梁国坚', '章豪杰']",2018,"['剧情', '动作', '悬疑', '犯罪']","['中国大陆', '中国香港']"
26930565,营救汪星人,['梁婷'],"['文松', '崔雅涵', '欧弟', '周延', '成毅', '唐本', '蓝博', '李天佑', '林雪', '赵珈萱', '王龙正', '梁超', '赵美彤', '郑则仕', '张美娥', '詹瑞文', '雪村', '周嘉诚', '丘子健']",2018,"['喜剧', '冒险']",['中国大陆']
26816372,古剑奇谭之流月昭明,['雷尼·哈林'],"['王力宏', '宋茜', '高以翔', '高圣远', '吴千语', '张智霖', '柳岩', '李媛', '伍嘉成', '那威', '纪焕博']",2018,"['动作', '奇幻', '古装']",['中国大陆']
30323188,恐龙王,['施雅雅'],"['吕佩玉', '王衡', '孙晔', '穆雪婷', '徐思琦', '吕梦瑶', '李郝瑞', '王博', '李正翔', '苏鑫', '许棕哲', '拜跃']",2018,"['喜剧', '动画', '冒险']",['中国大陆']
27039069,宝贝儿,['刘杰'],"['杨幂', '郭京飞', '李鸿其', '王燕君']",2018,['剧情'],['中国大陆']
27008394,功夫联盟,['刘镇伟'],"['赵文卓', '安志杰', '陈国坤', '杜宇航', '书亚信', '麦迪娜', '张子文', '何沄伟', '王飞斐', '苑琼丹', '梁家仁', '梁小龙', '卢惠光', '管轩', '洪天明', '李鸣宇', '火星', '黄柳嫣', '吴宸臣', '周子诺', '张瑶', '林子聪', '熊欣欣']",2018,"['剧情', '动作']",['中国大陆']
27603669,为你写诗,['吴克群'],"['吴克群', '周依然', '周键铭', '苏士为', '仇佩佩', '刘晨霞', '颜如晶', '张本煜', '潘粤明', '林美秀', '何润东', '孙楠', '戴佩妮', '张栋梁', '王心凌', '宋嘉']",2018,"['喜剧', '爱情', '奇幻']",['中国大陆']
26715845,黑暗迷宫,['温河'],"['聂远', '葛天', '杜奕衡', '初俊辰', '栾元晖', '余薇薇', '卢卓', '程爽', '陈震', '戚蓝尹', '郭家诺', '常诚']",2018,"['悬疑', '犯罪']",['中国大陆']
25857301,三国杀·幻,['吕柯憬'],"['郑伊健', '于荣光', '谢天华', '贾青', '林晓峰', '逯恣祯', '靳芊芊', '王铮', '克拉拉', '叶无道', '邱雨铄', '高世名', '方平', '王羿鹍']",2018,"['动作', '爱情', '悬疑', '奇幻']",['中国大陆']
27615233,你好，之华,['岩井俊二'],"['周迅', '秦昊', '杜江', '张子枫', '邓恩熙', '边天扬', '吴彦姝', '谭卓', '胡歌', '胡昌霖', '李春明', '高炳然', '白素娟', '刘思博', '常海波', '李勇', '刘笑语', '赵芙丽', '建圳', '郭德诚', '王靖宇', '李泽宇', '仇硕康', '艺涵', '李昊芳', '王子璇', '王远达']",2018,"['剧情', '爱情']",['中国大陆']
26774001,开学悸,"['高朋', '刘鼎业']","['秦语', '曾淇', '赵艺', '曹晏豪', '刘颖颖']",2018,"['惊悚', '恐怖']",['中国大陆']
27110296,无名之辈,['饶晓志'],"['陈建斌', '任素汐', '潘斌龙', '章宇', '王砚辉', '九孔', '马吟吟', '程怡', '宁桓宇', '邓恩熙', '谢波', '范翔', '赵梓冲', '史策', '马睿瀚', '林海', '邓钢', '尧十三', '国义骞', '周铨']",2018,"['剧情', '喜剧']",['中国大陆']
27102739,中国蓝盔,"['宁海强', '翌翔']","['徐洪浩', '一龙', '彭凌', '沈浩', '王韬', '聂远', '曹凯', '王强', '郑卫莉', '伊莉莎', '达丽雅', '一二先生', '尚', '蔡明凯', '穆雷克', '谷江山', '龙天']",2018,"['剧情', '动作', '战争']",['中国大陆']
30327768,远去的牧歌,"['阿迪夏·夏热合曼', '周军']","['海拉提·哈木', '玛尔江·巴依吐肯', '丽娜·夏侃']",2018,"['剧情', '西部', '冒险']",['中国大陆']
26756259,二十岁,['刘畅'],"['屈楚萧', '孔垂楠', '叶子诚', '于文文', '徐晓璐', '包贝尔', '代乐乐', '杨新鸣', '张美娥', '伍宇辰柠', '刘畅', '雷天', '刘启恒', '张晓谦', '方文强', '郭彤彤', '安泳畅', '付笛声', '杨皓宇', '杨轶', '董晴']",2018,['剧情'],['中国大陆']
30359014,一百年很长吗,['萧寒'],"['黄忠坚', '张雪菲', '阿合特']",2018,['纪录片'],['中国大陆']
25716096,狗十三,['曹保平'],"['张雪迎', '果靖霖', '智一桐', '代旭', '黄诗佳', '曹馨月', '聂鑫', '周珍']",2013,"['剧情', '家庭']",['中国大陆']
30296766,午夜整容室,['曹志鹏'],"['赖晶晶', '王李丹妮', '陈垚', '潘彦妃', '雷诺儿']",2018,"['惊悚', '恐怖']",['中国大陆']
30293828,中国合伙人2,['刘亚当'],"['赵立新', '凌潇肃', '王乾越', '董琦', '马梦唯', '寇世勋', '王劲松', '多布杰', '杨轶', '王蔚', '贺宽', '海一天']",2018,['剧情'],['中国大陆']
26796664,叶问外传：张天志,['袁和平'],"['张晋', '戴夫·巴蒂斯塔', '柳岩', '杨紫琼', '托尼·贾', '郑嘉颖', '周秀娜', '谭耀文', '释彦能', '姜皓文', '栢天男', '元华', '祁高坤', '毕宏']",2018,"['剧情', '动作', '犯罪']","['中国大陆', '中国香港']"
26425062,武林怪兽,['刘伟强'],"['古天乐', '陈学冬', '郭碧婷', '包贝尔', '王太利', '周冬雨', '吴樾', '潘斌龙', '孔连顺', '小爱', '梁大维', '许君聪', '方中信', '何润东', '薛凯琪', '颖儿', '李灿森', '卢惠光']",2018,"['喜剧', '奇幻', '武侠']","['中国大陆', '中国香港']"
26994789,天气预爆,['肖央'],"['肖央', '杜鹃', '常远', '小沈阳', '岳云鹏', '王小利', '衣云鹤', '蔡明', '代乐乐', '桑平', '张本煜', '杨一威', '包礼岳', '姜尘', '沈春阳', '马浴柯', '宋小宝']",2018,"['喜剧', '奇幻']",['中国大陆']
27191492,四个春天,['陆庆屹'],"['陆运坤', '李桂贤', '陆庆伟', '陆庆松', '陆庆屹']",2017,"['纪录片', '家庭']",['中国大陆']
26816076,“大”人物,['五百'],"['王千源', '包贝尔', '王迅', '王砚辉', '屈菁菁', '周游', '韩烨洲', '盖玥希', '刘敏涛', '梅婷', '潘粤明', '乔振宇', '景岗山', '杜源', '高捷', '寇占文', '刘天佐', '马浴柯', '霍青', '邢瀚', '李蓓蕾', '万沛鑫', '张皓然', '谢孟伟', '姜寒', '肖涵', '吕晓霖', '马京京', '黎宇航', '成方旭', '王子清', '王昱涵', '王昱淇', '郭紫铭', '要武', '滕根', '张奥', '张静雅', '张百乔', '李雄', '滕哲']",2019,"['动作', '犯罪']",['中国大陆']
30377703,来电狂响,['于淼'],"['佟大为', '马丽', '霍思燕', '乔杉', '田雨', '代乐乐', '奚梦瑶', '艾伦', '张晨光', '杨玏', '克拉拉', '许娣', '李萍', '张帆', '徐冬冬', '何泓姗', '姜来', '刘家祎', '杜江', '钟鹿纯', '韩乐瑶', '李柄熹', '赵宇涵', '毕大勋', '李恬洁', '贝乐乐', '刘剑', '耿杨', '贝镜水', '马嘉璐']",2018,"['剧情', '喜剧']",['中国大陆']
26744597,云南虫谷,['非行'],"['蔡珩', '顾璇', '于恒', '成泰燊', '马浴柯', '陈雨锶', '朱云儿', '徐露', '张璐瑶', '庹宗华', '汤志伟']",2018,"['动作', '奇幻', '冒险']",['中国大陆']
26882457,断片之险途夺宝,"['罗登', '郭爽']","['葛优', '岳云鹏', '杜淳', '蔡卓妍', '包贝尔', '小沈阳', '陈赫', '潘斌龙', '热依扎', '孙越', '吕行', '张亮', '奚梦瑶', '杜志国', '许君聪', '吴俊余', '武强']",2018,"['喜剧', '冒险']",['中国大陆']
27663881,燃点,"['关琇', '萧屺楠']","['罗永浩', '戴威', '张颖', '姜逸磊', '傅盛', '安传东', '金星', '马薇薇', '徐小平', '唐岩', '许单单', '孙海涛', '孟雷', '潘飞']",2019,['纪录片'],['中国大陆']
30335059,熊出没·原始时代,"['丁亮', '林汇达']","['张伟', '张秉君', '谭笑', '宋祖儿', '刘思奇', '万丹青', '刘沛', '孟雨田', '张韶涵', '周子瑜', '李鑫']",2019,"['喜剧', '动画', '冒险']",['中国大陆']
26266893,流浪地球,['郭帆'],"['吴京', '屈楚萧', '李光洁', '吴孟达', '赵今麦', '隋凯', '屈菁菁', '张亦驰', '杨皓宇', '阿尔卡基·沙罗格拉茨基', '李虹辰', '杨轶', '姜志刚', '张欢', '雷佳音', '宁浩', '刘慈欣', '郭京飞', '王智', '张子贤', '路阳', '张宁', '张小北', '饶晓志', '陶珞依', '吴晓亮', '龚格尔', '郭帆', '陈叶生', '赵一龙', '于文龙', '金龙', '郭赫轩', '王一斐', '李卓钊', '宿北宸', '白雪', '高岛真一', '马牛', '刘晓宇', '沈晶晶', '詹卢卡·佐帕', '马文·布韦', '刘萱琳', '傅晓明', '陈烁', '米娅·迪奥普']",2019,"['科幻', '冒险', '灾难']",['中国大陆']
27114416,廉政风云,['麦兆辉'],"['刘青云', '张家辉', '林嘉欣', '袁咏仪', '方中信', '陈家乐', '汤怡', '骆应钧', '吴岱融', '常倩', '吴浩康', '易宇航', '庞雨浓', '邓泰和', '陈凯咏', '吴文舜', '陈卓华', '陈景鸿', '秦楠', '陈炳铨', '陈桂芬', '黄子雄', '林威', '张松枝', '袁富华', '周祉君', '何远东', '黄文慧']",2019,"['剧情', '悬疑', '犯罪']","['中国香港', '中国大陆']"
25986662,疯狂的外星人,['宁浩'],"['黄渤', '沈腾', '汤姆·派福瑞', '马修·莫里森', '徐峥', '于和伟', '雷佳音', '刘桦', '邓飞', '蔡明凯', '王戈', '凯特·纳尔逊', '王砚伟', '呲路', '罗恩·斯穆安伯格', '丹尼尔·休·凯利', '刘十六', '柯南·何裴', '刘洋', '安得路', '杨山', '暗真', '米娅·迪奥普', '大卫·雷登', '慕晓博', '克里斯托弗·托德·埃文斯']",2019,"['喜剧', '科幻']",['中国大陆']
27065898,神探蒲松龄,['严嘉'],"['成龙', '阮经天', '钟楚曦', '林柏宏', '林鹏', '乔杉', '潘长江', '苑琼丹', '刘智福', '刘智满', '刘智堂', '姜嫄', '郭赫轩', '季路桐', '贾海涛', '虞汇源', '郝燕飞', '祝天宇', '丁之凯', '金泽元', '李东益', '姚信子']",2019,"['喜剧', '动作', '奇幻', '古装']",['中国大陆']
4840388,新喜剧之王,"['周星驰', '邱礼涛', '肖鹤', '黄骁鹏']","['王宝强', '鄂靖文', '张全蛋', '景如洋', '张琪', '袁兴哲', '田启文', '黄骁鹏', '蔡哲睿', '苗溢伦', '大卫·托罗克', '郭泱', '勃小龙', '潘玉成', '郭子恒', '庄其迁', '张柏芝', '杨喻文', '肖鹤', '邵老五', '罗心妍', '王昕岚', '龙思雨', '伍国宝', '马汉毅', '周云淑', '方志明', '赵芳华', '单涛', '田惺', '黎荣森', '黄洲龙', '梅达池', '汤荞嘉', '李发光']",2019,"['剧情', '喜剧']","['中国大陆', '中国香港']"
30163509,飞驰人生,['韩寒'],"['沈腾', '黄景瑜', '尹正', '张本煜', '尹昉', '田雨', '魏翔', '赵文瑄', '腾格尔', '易小星', '李庆誉', '高华阳', '刘帅良', '李玲玉', '何穗', '潘晓婷', '田原', '李春嫒', '冯绍峰', '范高翔', '刘丁菡', '李微', '李兵', '王睿', '沈南', '徐才根']",2019,['喜剧'],['中国大陆']
30263995,一吻定情,['陈玉珊'],"['王大陆', '林允', '陈柏融', '蔡思韵', '邰智源', '李铭顺', '钟丽缇', '郭书瑶']",2019,"['喜剧', '爱情']","['中国台湾', '中国大陆']"
26971645,蓝色生死恋,['王才涛'],"['许凯', '赵露思', '焦睿', '梁婧娴', '孟美岐', '张檬', '何明翰', '张秋歌', '杨大鹏', '任彬', '黄毅', '林辰涵', '姚欣言', '赵蕴卓', '苗雅宁']",2019,['爱情'],['中国大陆']
27191431,过春天,['白雪'],"['黄尧', '孙阳', '汤加文', '倪虹洁', '江美仪', '廖启智', '焦刚', '李智彬', '陈健朗']",2018,['剧情'],['中国大陆']
27624661,比悲伤更悲伤的故事,['林孝谦'],"['陈意涵', '刘以豪', '张书豪', '陈庭妮', '吴映洁', '禾浩辰', '游大庆', '石知田', '黄丽玲', '姚爱寗', '张允曦', '海裕芬', '吴承洋', '王竣民']",2018,['爱情'],['中国台湾']
27663742,老师·好,['张栾'],"['于谦', '汤梦佳', '王广源', '秦鸣悦', '徐子力', '孙艺杨', '徐紫茵', '郝鹏飞', '郜玄铭', '黑妹', '田雨', '吴京', '张国立', '何冰', '艾伦', '胡军', '马未都', '史可', '杨立新', '乔杉', '许娣', '韩童生', '蒋小涵', '刘威', '马苏', '吴樾', '孙越', '丁海峰', '王志飞', '常戎', '关凌', '于震', '胡家赫']",2019,['剧情'],['中国大陆']
27135473,阳台上,['张猛'],"['周冬雨', '王锵', '曹瑞', '王雅琴', '姚培德', '沈杰', '郑纪雪', '国永振', '廖敏行', '黄雅洁', '许江宁', '顾鑫', '谢承颖', '赵嘉豪', '李珂如', '朱丽群', '周小镔', '刘谦', '贾博', '闫钦', '刘文江', '魏志杰', '常伶莉', '王雪华', '孙鹏昊', '任溯', '王芃芃', '李昀声', '钟紫心']",2019,['剧情'],['中国大陆']
27179414,人间·喜剧,['孙周'],"['艾伦', '王智', '鲁诺', '任达华', '金士杰', '潘斌龙', '周显欣', '九孔', '董立范', '史航', '罗京民', '张大晨', '王博霄']",2019,['喜剧'],['中国大陆']
27202819,反贪风暴4,['林德禄 '],"['古天乐', '郑嘉颖', '林峯', '林家栋', '周秀娜', '张智霖', '谭耀文', '张继聪', '蔡瀚亿', '廖启智', '艾威', '卢海鹏', '夏嫣', '黄祥兴', '张松枝', '张建声', '栢天男', '丁海峰', '刘梦娜', '陈静', '朱鉴然', '苏宸褕', '石修', '陈曼娜', '关礼杰', '薛世恒', '钟溥敏', '罗莽', '林家熙', '李宗彦', '黎日楠', '黄雅敏', '吴文舜', '张赞生', '莫凯伟', '李生衍']",2019,"['动作', '犯罪']","['中国香港', '中国大陆']"
26728669,风中有朵雨做的云,['娄烨'],"['井柏然', '宋佳', '马思纯', '秦昊', '陈妍希', '张颂文', '陈冠希', '颜卓灵', '王维申', '胡伶', '黄伊凡', '陈伟榕', '单宝中', '梁致力', '罗义民', '郭佳', '牛钸斯', '姜昕', '邹敏夷', '郭汉柱']",2018,"['剧情', '悬疑', '犯罪']",['中国大陆']
26774017,最佳男友进化论,['林子聪'],"['郑恺', '张雨绮', '徐冬冬', '方力申', '林子聪', '陈国坤', '田蕾希', '金刚', '胡然', '王晶', '李宗彦', '庄韵澄', '谢志豪', '方志驹', '陈彼得']",2019,"['喜剧', '爱情']",['中国香港']
26850330,欲念游戏,['郭涛'],"['郭涛', '张子枫', '姜潮', '梅婷', '范伟', '王迅', '盖玥希', '郭沐橙', '张皓然', '沈樵', '孟瑶']",2019,"['科幻', '悬疑', '犯罪']",['中国大陆']
26871669,如影随心,['霍建起'],"['陈晓', '杜鹃', '王乾越', '马苏', '华少', '谢依霖', '关晓彤', '高晓攀', '赵震', '庞奕欣', '侯佳伟', '王毅凡', '冯韵之', '林佳仪', '孙毓晗', '柯蓝']",2019,"['剧情', '爱情']",['中国大陆']
30479973,狗眼看人心,['吴楠'],"['黄磊', '闫妮', '韩童生', '崔新琴', '沙俊伯', '丁嘉丽', '冯嘉怡', '沙溢', '果靖霖', '胡可', '刘梦梦', '桑平', '曹瑞', '李菁菁', '汤唯', '妮蔻']",2019,"['剧情', '家庭']",['中国大陆']
30283179,撞死了一只羊,['万玛才旦'],"['金巴', '更登彭措', '索朗旺姆', '加华草', '更旦']",2018,['剧情'],['中国大陆']
26899146,雪暴,['崔斯韦'],"['张震', '倪妮', '廖凡', '黄觉', '刘桦', '张奕聪', '李光洁', '岳小军', '昌隆', '王太利', '张诣文含']",2018,"['动作', '悬疑', '犯罪']",['中国大陆']
26311974,下一任：前任,"['陈鸿仪', '邱晧洲']","['郭采洁', '郑恺', '李东学', '谢依霖', '刘心悠', '邱欣怡', '李荣浩', '蓝心湄', '林辰唏', '林美秀', '姚亦晴']",2019,['爱情'],"['中国台湾', '中国大陆']"
26773625,进京城,['胡玫'],"['马伊琍', '富大龙', '马敬涵', '王子文', '姚安濂', '焦晃', '刘宸', '周中和', '杨哲', '王春子', '董飞', '刘立伟', '刘佩琦']",2018,"['剧情', '历史', '古装']",['中国大陆']
30322432,周恩来回延安,"['吴卫东', '刘劲']","['刘劲', '唐国强', '卢奇', '黄薇', '章秘蜜']",2019,"['剧情', '历史']",['中国大陆']
26715617,双生,['金振成'],"['刘昊然', '陈都灵', '赵芮', '龚应恬']",2019,"['爱情', '悬疑']",['中国大陆']
26304201,妈阁是座城,['李少红'],"['白百何', '黄觉', '吴刚', '刘嘉玲', '梁天', '钱小豪', '彭敬慈', '魏璐', '耿乐', '于小彤', '苏小明', '胡先煦', '曾志伟', '曹英睿', '徐向东']",2018,['剧情'],['中国大陆']
30310435,五月天人生无限公司,['陈奕仁'],"['温尚翊', '石锦航', '蔡升晏', '刘冠佑', '陈信宏', '梁家辉', '黄渤', '林志玲', '陈嘉桦', '吴慷仁', '林美秀', '罗北安', '蔡康永', '徐熙娣', '熊黎']",2019,"['剧情', '纪录片', '音乐']",['中国台湾']
27185648,尺八·一声一世,['聿馨'],"['佐藤康夫', '小凑昭尚', '蔡鸿文', '徐浩鹏', '海山', '三桥贵风', '星梵竹', '三冢幸彦', '梁文道', '陆川', '龚琳娜']",2019,"['纪录片', '音乐']",['中国大陆']
30463515,八子,['高希希'],"['刘端端', '邵兵', '岳红', '何润东', '程媛媛', '于滨', '高强']",2019,"['动作', '历史', '战争']",['中国大陆']
27073079,碟仙,['廉涛'],"['黄奕', '范逸臣', '程小夏', '吴烨', '马卷卷', '刘晨霞', '曾韵蓁', '何佳颖', '张天柏', '鹿嘉豪', '常钰词']",2019,"['惊悚', '恐怖']",['中国大陆']
26266919,最好的我们,['章笛沙'],"['陈飞宇', '何蓝逗', '惠英红', '陶慧敏', '汪苏泷', '董力', '蒋紫嫣', '周楚濋', '方文强', '王初伊', '高文峰', '陈帅', '秦昊', '张小厚', '许梦圆']",2019,"['剧情', '爱情']",['中国大陆']
27090753,秦明·生死语者,"['李海蜀', '黄彦威']","['严屹宽', '代斯', '耿乐', '郝劭文', '杜鹃', '秦明', '陈欣淇']",2019,"['悬疑', '犯罪']",['中国大陆']
30227699,大河唱,"['柯永权', '杨植淳', '和渊']","['苏阳', '刘世凯', '张进来', '魏宗富', '马风山']",2019,"['纪录片', '音乐']",['中国大陆']
26923506,我的青春都是你,"['周彤', '代梦颖']","['宋芸桦', '宋威龙', '林妍柔', '金士杰', '黄俊捷', '森竣', '林敬伦', '侯彦西', '徐以腾', '孙千', '代梦颖', '巩大方']",2019,"['剧情', '爱情']","['中国大陆', '中国台湾']"
26796665,九龙不败,['陈果'],"['张晋', '安德森·席尔瓦', '郑嘉颖', '刘心悠', '邓丽欣', '陈钰芸', '周国贤', '吴岱融', '吴耀汉', '吴嘉龙', '罗孝勇', '张松枝', '周子扬', '骏雄', '方志驹', '李丽珍', '黄溢濠', '林雪', '王志文', '章豪杰', '张耀辉', '罗家俊', '郭玉强']",2019,"['剧情', '动作', '犯罪']","['中国香港', '中国大陆']"
26752547,催眠·裁决,"['黎兆钧', '施柏林', '刘永泰']","['张家辉', '张翰', '秦沛', '郑则仕', '金燕玲', '张兆辉', '谷祖琳', '苏丽珊', '李尚正', '王浩信', '郭政鸿', '董畅', '艾米', '蔡瀚亿', '骆应钧', '杨偲泳', '张家铭', '杨梓菁', '张松枝', '简淑儿', '吴文舜', '谢志豪', '欧嘉宝', '林俊杰']",2019,"['悬疑', '犯罪']","['中国香港', '中国大陆']"
27155276,素人特工,['袁锦麟'],"['王大陆', '张榕容', '米拉·乔沃维奇', '许魏洲', '刘美彤', '肖战', '林雪', '大卫·麦金尼斯', '鲁诺', '陈国坤', '周海媚', '安得路', '蔡明凯', '尼基塔·罗岑科']",2019,"['喜剧', '动作', '冒险']",['中国大陆']
30282387,银河补习班,"['邓超', '俞白眉']","['邓超', '白宇', '任素汐', '王西', '孙浠伦', '李建义', '梁超', '邵兵', '王戈', '吴亚衡', '魏尊', '冯泽昂', '吴京', '张振雷', '白志迪', '代乐乐', '冯国强', '谭希和', '邵一卜', '王梓']",2019,['剧情'],['中国大陆']
26794435,哪吒之魔童降世,['饺子'],"['吕艳婷', '囧森瑟夫', '瀚墨', '陈浩', '绿绮', '张珈铭', '杨卫', '何禹祥', '任俊鹏', '雨辰', '刘霖竺', '大海', '杏林儿', '李南', '陶渊']",2019,"['剧情', '喜剧', '动画', '奇幻']",['中国大陆']
30376977,小Q,['罗永昌'],"['任达华', '梁咏琪', '罗子溢', '杨采妮', '袁姗姗', '袁澧林', '刘楚恬', '林文龙', '郭晋安', '胡明', '余佳哝', '陈雅丽', '贾晓晨', '鲁牛', '刘永', '梁钊峰', '吴崇铭', '邓小巧']",2019,['剧情'],"['中国大陆', '中国香港']"
